"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0593...9791",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0594...9792",0.4,0.12,0.17,0.4,0.63,0.4,"Official"
"fitted.Predictor.0595...9793",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0596...9794",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0597...9795",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0598...9796",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0599...9797",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0600...9798",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0601...9799",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0602...9800",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0603...9801",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0604...9802",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0605...9803",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0606...9804",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0607...9805",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0608...9806",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0609...9807",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0610...9808",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0611...9809",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0612...9810",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0613...9811",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0614...9812",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0615...9813",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0616...9814",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0617...9815",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0618...9816",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0619...9817",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0620...9818",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0621...9819",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0622...9820",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0623...9821",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0624...9822",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0625...9823",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0626...9824",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0627...9825",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0628...9826",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0629...9827",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0630...9828",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0631...9829",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0632...9830",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0633...9831",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0634...9832",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0635...9833",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0636...9834",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0637...9835",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0638...9836",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0639...9837",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0640...9838",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0641...9839",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0642...9840",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0643...9841",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0644...9842",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0645...9843",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0646...9844",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0647...9845",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0648...9846",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0649...9847",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0650...9848",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0651...9849",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0652...9850",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0653...9851",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0654...9852",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0655...9853",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0656...9854",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0657...9855",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0658...9856",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0659...9857",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0660...9858",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0661...9859",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0662...9860",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0663...9861",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0664...9862",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0665...9863",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0666...9864",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0667...9865",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0668...9866",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0669...9867",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0670...9868",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0671...9869",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0672...9870",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0673...9871",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0674...9872",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0675...9873",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0676...9874",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0677...9875",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0678...9876",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0679...9877",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0680...9878",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0681...9879",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0682...9880",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0683...9881",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0684...9882",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0685...9883",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0686...9884",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0687...9885",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0688...9886",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0689...9887",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0690...9888",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0691...9889",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0692...9890",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0693...9891",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0694...9892",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0695...9893",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0696...9894",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0697...9895",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0698...9896",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0699...9897",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0700...9898",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0701...9899",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0702...9900",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0703...9901",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0704...9902",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0705...9903",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0706...9904",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0707...9905",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0708...9906",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0709...9907",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0710...9908",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0711...9909",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0712...9910",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0713...9911",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0714...9912",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0715...9913",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0716...9914",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0717...9915",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0718...9916",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0719...9917",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0720...9918",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0721...9919",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0722...9920",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0723...9921",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0724...9922",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0725...9923",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0726...9924",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0727...9925",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0728...9926",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0729...9927",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0730...9928",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0731...9929",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0732...9930",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0733...9931",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0734...9932",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0735...9933",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0736...9934",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0737...9935",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0738...9936",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0739...9937",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0740...9938",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0741...9939",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0742...9940",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0743...9941",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0744...9942",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0745...9943",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0746...9944",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0747...9945",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0748...9946",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0749...9947",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0750...9948",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0751...9949",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0752...9950",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0753...9951",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0754...9952",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0755...9953",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0756...9954",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0757...9955",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0758...9956",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0759...9957",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0760...9958",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0761...9959",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0762...9960",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0763...9961",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0764...9962",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0765...9963",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0766...9964",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0767...9965",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0768...9966",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0769...9967",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0770...9968",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0771...9969",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0772...9970",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0773...9971",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0774...9972",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0775...9973",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0776...9974",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0777...9975",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0778...9976",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0779...9977",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0780...9978",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0781...9979",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0782...9980",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0783...9981",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0784...9982",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0785...9983",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0786...9984",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0787...9985",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0788...9986",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0789...9987",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0790...9988",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0791...9989",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0792...9990",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0793...9991",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0794...9992",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0795...9993",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0796...9994",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0797...9995",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0798...9996",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0799...9997",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0800...9998",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0801...9999",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0802...10000",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0803...10001",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0804...10002",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0805...10003",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0806...10004",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0807...10005",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0808...10006",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0809...10007",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0810...10008",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0811...10009",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0812...10010",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0813...10011",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0814...10012",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0815...10013",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0816...10014",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0817...10015",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0818...10016",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0819...10017",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0820...10018",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0821...10019",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0822...10020",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0823...10021",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0824...10022",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0825...10023",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0826...10024",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0827...10025",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0828...10026",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0829...10027",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0830...10028",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0831...10029",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0832...10030",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0833...10031",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0834...10032",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0835...10033",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0836...10034",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0837...10035",0.4,0.12,0.17,0.4,0.63,0.4,"Official"
"fitted.Predictor.0838...10036",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0839...10037",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0840...10038",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0841...10039",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0842...10040",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0843...10041",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0844...10042",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0845...10043",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0846...10044",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0847...10045",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0848...10046",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0849...10047",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0850...10048",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0851...10049",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0852...10050",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0853...10051",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0854...10052",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0855...10053",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0856...10054",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0857...10055",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0858...10056",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0859...10057",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0860...10058",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0861...10059",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0862...10060",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0863...10061",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0864...10062",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0865...10063",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0866...10064",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0867...10065",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0868...10066",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0869...10067",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0870...10068",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0871...10069",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0872...10070",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0873...10071",0.4,0.12,0.17,0.4,0.63,0.4,"Official"
"fitted.Predictor.0874...10072",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0875...10073",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0876...10074",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0877...10075",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0878...10076",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0879...10077",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0880...10078",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0881...10079",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0882...10080",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0883...10081",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0884...10082",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0885...10083",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0886...10084",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0887...10085",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0888...10086",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0889...10087",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0890...10088",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0891...10089",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0892...10090",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0893...10091",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0894...10092",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
"fitted.Predictor.0895...10093",0.01,0.03,-0.05,0.01,0.06,0.01,"Official"
