"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"17188",1708,-0.34,0.28,-0.88,-0.34,0.21,-0.34,0,"Phylogenetic+Spatial: local+Education"
"17189",1709,-0.23,0.29,-0.79,-0.23,0.34,-0.23,0,"Phylogenetic+Spatial: local+Education"
"17190",1710,-0.92,0.28,-1.48,-0.92,-0.37,-0.92,0,"Phylogenetic+Spatial: local+Education"
"17191",1711,-0.97,0.29,-1.54,-0.97,-0.42,-0.97,0,"Phylogenetic+Spatial: local+Education"
"17192",1712,-0.75,0.28,-1.3,-0.75,-0.21,-0.75,0,"Phylogenetic+Spatial: local+Education"
"17193",1713,-0.92,0.28,-1.47,-0.92,-0.38,-0.92,0,"Phylogenetic+Spatial: local+Education"
"17194",1714,-0.72,0.28,-1.27,-0.72,-0.17,-0.72,0,"Phylogenetic+Spatial: local+Education"
"17195",1715,-0.06,0.29,-0.62,-0.06,0.51,-0.06,0,"Phylogenetic+Spatial: local+Education"
"17196",1716,-0.15,0.29,-0.72,-0.15,0.42,-0.15,0,"Phylogenetic+Spatial: local+Education"
"17197",1717,-0.5,0.27,-1.03,-0.5,0.02,-0.5,0,"Phylogenetic+Spatial: local+Education"
"17198",1718,-0.48,0.26,-1,-0.48,0.04,-0.48,0,"Phylogenetic+Spatial: local+Education"
"17199",1719,-0.43,0.26,-0.94,-0.43,0.08,-0.43,0,"Phylogenetic+Spatial: local+Education"
"17200",1720,-0.49,0.26,-1,-0.49,0.01,-0.49,0,"Phylogenetic+Spatial: local+Education"
"17201",1721,-0.42,0.28,-0.96,-0.42,0.12,-0.42,0,"Phylogenetic+Spatial: local+Education"
"17202",1722,-0.29,0.27,-0.81,-0.29,0.23,-0.29,0,"Phylogenetic+Spatial: local+Education"
"17203",1723,-0.37,0.25,-0.86,-0.37,0.13,-0.37,0,"Phylogenetic+Spatial: local+Education"
"17204",1724,-0.42,0.25,-0.92,-0.42,0.07,-0.42,0,"Phylogenetic+Spatial: local+Education"
"17205",1725,-0.33,0.27,-0.86,-0.33,0.2,-0.33,0,"Phylogenetic+Spatial: local+Education"
"17206",1726,-0.4,0.27,-0.93,-0.4,0.13,-0.4,0,"Phylogenetic+Spatial: local+Education"
"17207",1727,-0.37,0.28,-0.91,-0.37,0.17,-0.37,0,"Phylogenetic+Spatial: local+Education"
"17208",1728,-0.54,0.28,-1.09,-0.54,0.01,-0.54,0,"Phylogenetic+Spatial: local+Education"
"17209",1729,-0.39,0.31,-1.01,-0.39,0.22,-0.4,0,"Phylogenetic+Spatial: local+Education"
"17210",1730,-1.15,0.29,-1.73,-1.15,-0.58,-1.14,0,"Phylogenetic+Spatial: local+Education"
"17211",1731,-1.15,0.29,-1.73,-1.15,-0.58,-1.15,0,"Phylogenetic+Spatial: local+Education"
"17212",1732,-1,0.31,-1.61,-1,-0.4,-1,0,"Phylogenetic+Spatial: local+Education"
"17213",1733,-1.15,0.32,-1.78,-1.15,-0.53,-1.14,0,"Phylogenetic+Spatial: local+Education"
"17214",1734,0.34,0.48,-0.6,0.34,1.29,0.34,0,"Phylogenetic+Spatial: local+Education"
"17215",1735,-1.44,0.29,-2.02,-1.44,-0.87,-1.43,0,"Phylogenetic+Spatial: local+Education"
"17216",1736,-1.33,0.24,-1.81,-1.33,-0.85,-1.32,0,"Phylogenetic+Spatial: local+Education"
"17217",1737,-1.32,0.24,-1.79,-1.31,-0.84,-1.31,0,"Phylogenetic+Spatial: local+Education"
"17218",1738,-1.32,0.25,-1.81,-1.32,-0.84,-1.32,0,"Phylogenetic+Spatial: local+Education"
"17219",1739,-1.27,0.29,-1.84,-1.27,-0.7,-1.26,0,"Phylogenetic+Spatial: local+Education"
"17220",1740,-1.01,0.25,-1.5,-1.01,-0.52,-1.01,0,"Phylogenetic+Spatial: local+Education"
"17221",1741,-1.07,0.25,-1.55,-1.07,-0.58,-1.07,0,"Phylogenetic+Spatial: local+Education"
"17222",1742,-1.03,0.25,-1.51,-1.03,-0.54,-1.03,0,"Phylogenetic+Spatial: local+Education"
"17223",1743,-0.86,0.26,-1.37,-0.86,-0.36,-0.87,0,"Phylogenetic+Spatial: local+Education"
"17224",1744,-0.94,0.25,-1.43,-0.94,-0.44,-0.94,0,"Phylogenetic+Spatial: local+Education"
"17225",1745,-0.89,0.25,-1.39,-0.89,-0.4,-0.9,0,"Phylogenetic+Spatial: local+Education"
"17226",1746,-1.16,0.26,-1.67,-1.16,-0.65,-1.15,0,"Phylogenetic+Spatial: local+Education"
"17227",1747,-1.15,0.26,-1.66,-1.15,-0.64,-1.15,0,"Phylogenetic+Spatial: local+Education"
"17228",1748,-0.94,0.27,-1.47,-0.94,-0.4,-0.94,0,"Phylogenetic+Spatial: local+Education"
"17229",1749,-1,0.27,-1.53,-1,-0.46,-1,0,"Phylogenetic+Spatial: local+Education"
"17230",1750,-1.2,0.29,-1.76,-1.2,-0.64,-1.19,0,"Phylogenetic+Spatial: local+Education"
"17231",1751,-1.49,0.22,-1.92,-1.49,-1.07,-1.49,0,"Phylogenetic+Spatial: local+Education"
"17232",1752,-1.5,0.21,-1.92,-1.5,-1.08,-1.5,0,"Phylogenetic+Spatial: local+Education"
"17233",1753,-1.45,0.22,-1.87,-1.45,-1.02,-1.44,0,"Phylogenetic+Spatial: local+Education"
"17234",1754,-1.48,0.21,-1.9,-1.48,-1.07,-1.48,0,"Phylogenetic+Spatial: local+Education"
"17235",1755,-1.49,0.21,-1.91,-1.49,-1.08,-1.49,0,"Phylogenetic+Spatial: local+Education"
"17236",1756,-1.54,0.22,-1.96,-1.54,-1.11,-1.53,0,"Phylogenetic+Spatial: local+Education"
"17237",1757,-1.53,0.22,-1.96,-1.53,-1.11,-1.53,0,"Phylogenetic+Spatial: local+Education"
"17238",1758,-1.48,0.22,-1.93,-1.48,-1.05,-1.48,0,"Phylogenetic+Spatial: local+Education"
"17239",1759,-1.46,0.22,-1.88,-1.46,-1.03,-1.45,0,"Phylogenetic+Spatial: local+Education"
"17240",1760,-1.45,0.22,-1.87,-1.45,-1.02,-1.44,0,"Phylogenetic+Spatial: local+Education"
"17241",1761,-1.29,0.23,-1.74,-1.29,-0.84,-1.29,0,"Phylogenetic+Spatial: local+Education"
"17242",1762,-1.44,0.23,-1.9,-1.44,-0.99,-1.44,0,"Phylogenetic+Spatial: local+Education"
"17243",1763,-1.42,0.23,-1.87,-1.42,-0.97,-1.42,0,"Phylogenetic+Spatial: local+Education"
"17244",1764,-1.42,0.24,-1.89,-1.42,-0.96,-1.42,0,"Phylogenetic+Spatial: local+Education"
"17245",1765,-1.39,0.25,-1.89,-1.39,-0.9,-1.39,0,"Phylogenetic+Spatial: local+Education"
"17246",1766,-1.39,0.25,-1.89,-1.39,-0.9,-1.39,0,"Phylogenetic+Spatial: local+Education"
"17247",1767,-1.43,0.26,-1.93,-1.43,-0.93,-1.43,0,"Phylogenetic+Spatial: local+Education"
"17248",1768,-1.4,0.26,-1.92,-1.4,-0.88,-1.4,0,"Phylogenetic+Spatial: local+Education"
"17249",1769,-1.45,0.27,-1.98,-1.45,-0.92,-1.44,0,"Phylogenetic+Spatial: local+Education"
"17250",1770,-1.48,0.27,-2.02,-1.48,-0.95,-1.48,0,"Phylogenetic+Spatial: local+Education"
"17251",1771,-1.42,0.27,-1.95,-1.42,-0.89,-1.41,0,"Phylogenetic+Spatial: local+Education"
"17252",1772,-1.27,0.25,-1.77,-1.27,-0.77,-1.27,0,"Phylogenetic+Spatial: local+Education"
"17253",1773,-1.23,0.25,-1.73,-1.23,-0.74,-1.23,0,"Phylogenetic+Spatial: local+Education"
"17254",1774,-1.26,0.25,-1.75,-1.26,-0.77,-1.26,0,"Phylogenetic+Spatial: local+Education"
"17255",1775,-1.24,0.26,-1.75,-1.24,-0.74,-1.24,0,"Phylogenetic+Spatial: local+Education"
"17256",1776,-1.34,0.27,-1.86,-1.34,-0.82,-1.34,0,"Phylogenetic+Spatial: local+Education"
"17257",1777,-1.31,0.27,-1.83,-1.31,-0.79,-1.31,0,"Phylogenetic+Spatial: local+Education"
"17258",1778,-1.25,0.26,-1.77,-1.25,-0.74,-1.25,0,"Phylogenetic+Spatial: local+Education"
"17259",1779,-1.25,0.26,-1.77,-1.25,-0.74,-1.25,0,"Phylogenetic+Spatial: local+Education"
"17260",1780,0.02,0.25,-0.46,0.02,0.5,0.02,0,"Phylogenetic+Spatial: local+Education"
"17261",1781,0.05,0.24,-0.43,0.05,0.53,0.05,0,"Phylogenetic+Spatial: local+Education"
"17262",1782,0.04,0.24,-0.44,0.04,0.51,0.04,0,"Phylogenetic+Spatial: local+Education"
"17263",1783,0.04,0.25,-0.45,0.03,0.53,0.03,0,"Phylogenetic+Spatial: local+Education"
"17264",1784,0.07,0.25,-0.42,0.07,0.56,0.06,0,"Phylogenetic+Spatial: local+Education"
"17265",1785,0.12,0.25,-0.37,0.12,0.61,0.11,0,"Phylogenetic+Spatial: local+Education"
"17266",1786,0.08,0.25,-0.41,0.08,0.58,0.08,0,"Phylogenetic+Spatial: local+Education"
"17267",1787,-0.01,0.25,-0.51,-0.01,0.49,-0.01,0,"Phylogenetic+Spatial: local+Education"
"17268",1788,-0.11,0.26,-0.63,-0.11,0.4,-0.11,0,"Phylogenetic+Spatial: local+Education"
"17269",1789,-0.18,0.26,-0.69,-0.18,0.33,-0.18,0,"Phylogenetic+Spatial: local+Education"
"17270",1790,-0.18,0.26,-0.69,-0.18,0.33,-0.18,0,"Phylogenetic+Spatial: local+Education"
"17271",1791,-0.12,0.26,-0.64,-0.12,0.39,-0.12,0,"Phylogenetic+Spatial: local+Education"
"17272",1792,-0.11,0.27,-0.64,-0.11,0.41,-0.11,0,"Phylogenetic+Spatial: local+Education"
"17273",1793,-0.1,0.27,-0.62,-0.1,0.42,-0.1,0,"Phylogenetic+Spatial: local+Education"
"17274",1794,-0.14,0.26,-0.65,-0.14,0.38,-0.13,0,"Phylogenetic+Spatial: local+Education"
"17275",1795,-0.01,0.28,-0.56,-0.01,0.54,-0.01,0,"Phylogenetic+Spatial: local+Education"
"17276",1796,-0.03,0.28,-0.57,-0.03,0.51,-0.03,0,"Phylogenetic+Spatial: local+Education"
"17277",1797,-0.01,0.28,-0.55,-0.01,0.53,-0.01,0,"Phylogenetic+Spatial: local+Education"
"17278",1798,-0.06,0.27,-0.59,-0.06,0.47,-0.06,0,"Phylogenetic+Spatial: local+Education"
"17279",1799,-0.03,0.27,-0.57,-0.03,0.5,-0.03,0,"Phylogenetic+Spatial: local+Education"
"17280",1800,-0.02,0.29,-0.59,-0.02,0.55,-0.02,0,"Phylogenetic+Spatial: local+Education"
"17281",1801,-0.08,0.28,-0.63,-0.08,0.48,-0.08,0,"Phylogenetic+Spatial: local+Education"
"17282",1802,0.09,0.28,-0.47,0.09,0.64,0.09,0,"Phylogenetic+Spatial: local+Education"
"17283",1803,0.16,0.28,-0.4,0.16,0.72,0.15,0,"Phylogenetic+Spatial: local+Education"
"17284",1804,0.02,0.28,-0.53,0.02,0.57,0.02,0,"Phylogenetic+Spatial: local+Education"
"17285",1805,0.21,0.31,-0.39,0.21,0.82,0.21,0,"Phylogenetic+Spatial: local+Education"
"17286",1806,0.11,0.3,-0.48,0.11,0.7,0.11,0,"Phylogenetic+Spatial: local+Education"
"17287",1807,-0.47,0.47,-1.39,-0.47,0.46,-0.47,0,"Phylogenetic+Spatial: local+Education"
"17288",1808,1.53,0.48,0.59,1.53,2.47,1.54,0,"Phylogenetic+Spatial: local+Education"
"17289",1809,0.65,0.48,-0.29,0.65,1.59,0.65,0,"Phylogenetic+Spatial: local+Education"
"17290",1810,0.18,0.24,-0.29,0.18,0.65,0.18,0,"Phylogenetic+Spatial: local+Education"
"17291",1811,0.17,0.24,-0.3,0.17,0.65,0.17,0,"Phylogenetic+Spatial: local+Education"
"17292",1812,0.24,0.24,-0.24,0.24,0.71,0.24,0,"Phylogenetic+Spatial: local+Education"
"17293",1813,0.21,0.25,-0.27,0.21,0.69,0.21,0,"Phylogenetic+Spatial: local+Education"
"17294",1814,0.19,0.25,-0.29,0.19,0.68,0.19,0,"Phylogenetic+Spatial: local+Education"
"17295",1815,0.17,0.25,-0.32,0.17,0.66,0.17,0,"Phylogenetic+Spatial: local+Education"
"17296",1816,0.78,0.26,0.26,0.78,1.29,0.78,0,"Phylogenetic+Spatial: local+Education"
"17297",1817,0.7,0.26,0.18,0.7,1.22,0.7,0,"Phylogenetic+Spatial: local+Education"
"17298",1818,0.72,0.27,0.19,0.72,1.24,0.72,0,"Phylogenetic+Spatial: local+Education"
"17299",1819,0.66,0.25,0.17,0.66,1.14,0.66,0,"Phylogenetic+Spatial: local+Education"
"17300",1820,0.66,0.25,0.18,0.66,1.15,0.66,0,"Phylogenetic+Spatial: local+Education"
"17301",1821,0.58,0.25,0.1,0.58,1.06,0.58,0,"Phylogenetic+Spatial: local+Education"
"17302",1822,0.6,0.24,0.13,0.6,1.07,0.6,0,"Phylogenetic+Spatial: local+Education"
"17303",1823,0.61,0.24,0.14,0.61,1.08,0.61,0,"Phylogenetic+Spatial: local+Education"
"17304",1824,0.11,0.48,-0.84,0.11,1.05,0.11,0,"Phylogenetic+Spatial: local+Education"
"17305",1825,0.58,0.33,-0.08,0.58,1.23,0.58,0,"Phylogenetic+Spatial: local+Education"
"17306",1826,0.7,0.33,0.05,0.7,1.34,0.7,0,"Phylogenetic+Spatial: local+Education"
"17307",1827,0.78,0.33,0.13,0.78,1.42,0.78,0,"Phylogenetic+Spatial: local+Education"
"17308",1828,0.8,0.33,0.15,0.8,1.44,0.8,0,"Phylogenetic+Spatial: local+Education"
"17309",1829,0.83,0.34,0.16,0.83,1.51,0.83,0,"Phylogenetic+Spatial: local+Education"
"17310",1830,0.96,0.35,0.26,0.96,1.66,0.96,0,"Phylogenetic+Spatial: local+Education"
"17311",1831,1.02,0.36,0.31,1.02,1.72,1.02,0,"Phylogenetic+Spatial: local+Education"
"17312",1832,0.99,0.35,0.3,0.99,1.67,0.99,0,"Phylogenetic+Spatial: local+Education"
"17313",1833,0.85,0.35,0.17,0.85,1.53,0.85,0,"Phylogenetic+Spatial: local+Education"
"17314",1834,0.87,0.35,0.18,0.87,1.55,0.87,0,"Phylogenetic+Spatial: local+Education"
"17315",1835,0.78,0.33,0.13,0.78,1.44,0.78,0,"Phylogenetic+Spatial: local+Education"
"17316",1836,0.92,0.33,0.26,0.92,1.57,0.92,0,"Phylogenetic+Spatial: local+Education"
"17317",1837,0.9,0.33,0.24,0.9,1.55,0.9,0,"Phylogenetic+Spatial: local+Education"
"17318",1838,0.83,0.33,0.17,0.83,1.48,0.83,0,"Phylogenetic+Spatial: local+Education"
"17319",1839,0.82,0.34,0.16,0.82,1.49,0.82,0,"Phylogenetic+Spatial: local+Education"
"17320",1840,0.91,0.33,0.25,0.91,1.55,0.91,0,"Phylogenetic+Spatial: local+Education"
"17321",1841,0.9,0.33,0.25,0.9,1.55,0.9,0,"Phylogenetic+Spatial: local+Education"
"17322",1842,1.02,0.39,0.24,1.02,1.79,1.02,0,"Phylogenetic+Spatial: local+Education"
"17323",1843,1.17,0.4,0.38,1.17,1.94,1.17,0,"Phylogenetic+Spatial: local+Education"
"17324",1844,0.65,0.23,0.2,0.65,1.09,0.65,0,"Phylogenetic+Spatial: local+Education"
"17325",1845,0.65,0.23,0.21,0.65,1.1,0.65,0,"Phylogenetic+Spatial: local+Education"
"17326",1846,0.61,0.24,0.15,0.61,1.08,0.61,0,"Phylogenetic+Spatial: local+Education"
"17327",1847,0.6,0.24,0.12,0.6,1.08,0.6,0,"Phylogenetic+Spatial: local+Education"
"17328",1848,0.55,0.23,0.1,0.55,1,0.55,0,"Phylogenetic+Spatial: local+Education"
"17329",1849,0.58,0.23,0.13,0.58,1.03,0.58,0,"Phylogenetic+Spatial: local+Education"
"17330",1850,0.62,0.24,0.15,0.62,1.08,0.62,0,"Phylogenetic+Spatial: local+Education"
"17331",1851,0.61,0.24,0.15,0.61,1.07,0.61,0,"Phylogenetic+Spatial: local+Education"
"17332",1852,0.61,0.25,0.12,0.61,1.1,0.61,0,"Phylogenetic+Spatial: local+Education"
"17333",1853,0.6,0.25,0.11,0.6,1.09,0.6,0,"Phylogenetic+Spatial: local+Education"
"17334",1854,0.69,0.23,0.23,0.69,1.15,0.69,0,"Phylogenetic+Spatial: local+Education"
"17335",1855,0.69,0.23,0.24,0.69,1.15,0.69,0,"Phylogenetic+Spatial: local+Education"
"17336",1856,0.62,0.25,0.13,0.62,1.11,0.62,0,"Phylogenetic+Spatial: local+Education"
"17337",1857,0.55,0.26,0.03,0.55,1.06,0.55,0,"Phylogenetic+Spatial: local+Education"
"17338",1858,0.54,0.31,-0.06,0.54,1.14,0.54,0,"Phylogenetic+Spatial: local+Education"
"17339",1859,0.47,0.28,-0.08,0.47,1.01,0.47,0,"Phylogenetic+Spatial: local+Education"
"17340",1860,0.51,0.28,-0.03,0.51,1.06,0.51,0,"Phylogenetic+Spatial: local+Education"
"17341",1861,0.29,0.27,-0.24,0.29,0.81,0.29,0,"Phylogenetic+Spatial: local+Education"
"17342",1862,0.32,0.27,-0.21,0.32,0.85,0.32,0,"Phylogenetic+Spatial: local+Education"
"17343",1863,0.22,0.26,-0.29,0.22,0.74,0.22,0,"Phylogenetic+Spatial: local+Education"
"17344",1864,0.24,0.26,-0.27,0.24,0.75,0.24,0,"Phylogenetic+Spatial: local+Education"
"17345",1865,0.21,0.23,-0.24,0.21,0.66,0.21,0,"Phylogenetic+Spatial: local+Education"
"17346",1866,0.23,0.23,-0.23,0.23,0.68,0.23,0,"Phylogenetic+Spatial: local+Education"
"17347",1867,0.23,0.23,-0.22,0.23,0.67,0.23,0,"Phylogenetic+Spatial: local+Education"
"17348",1868,0.23,0.22,-0.19,0.23,0.65,0.23,0,"Phylogenetic+Spatial: local+Education"
"17349",1869,0.23,0.21,-0.18,0.23,0.64,0.23,0,"Phylogenetic+Spatial: local+Education"
"17350",1870,0.23,0.21,-0.18,0.23,0.64,0.23,0,"Phylogenetic+Spatial: local+Education"
"17351",1871,0.24,0.21,-0.17,0.24,0.65,0.24,0,"Phylogenetic+Spatial: local+Education"
"17352",1872,0.23,0.22,-0.19,0.23,0.66,0.23,0,"Phylogenetic+Spatial: local+Education"
"17353",1873,0.23,0.25,-0.26,0.23,0.72,0.23,0,"Phylogenetic+Spatial: local+Education"
"17354",1874,0.19,0.23,-0.27,0.19,0.65,0.19,0,"Phylogenetic+Spatial: local+Education"
"17355",1875,0.19,0.21,-0.23,0.19,0.61,0.19,0,"Phylogenetic+Spatial: local+Education"
"17356",1876,0.19,0.21,-0.23,0.19,0.61,0.19,0,"Phylogenetic+Spatial: local+Education"
"17357",1877,0.18,0.22,-0.25,0.18,0.6,0.18,0,"Phylogenetic+Spatial: local+Education"
"17358",1878,0.18,0.22,-0.25,0.18,0.6,0.18,0,"Phylogenetic+Spatial: local+Education"
"17359",1879,0.19,0.22,-0.23,0.19,0.62,0.19,0,"Phylogenetic+Spatial: local+Education"
"17360",1880,0.52,0.28,-0.03,0.52,1.07,0.52,0,"Phylogenetic+Spatial: local+Education"
"17361",1881,0.61,0.28,0.06,0.61,1.16,0.61,0,"Phylogenetic+Spatial: local+Education"
"17362",1882,0.51,0.29,-0.05,0.51,1.08,0.51,0,"Phylogenetic+Spatial: local+Education"
"17363",1883,0.52,0.3,-0.06,0.52,1.1,0.52,0,"Phylogenetic+Spatial: local+Education"
"17364",1884,-0.14,0.44,-1,-0.14,0.71,-0.14,0,"Phylogenetic+Spatial: local+Education"
"17365",1885,0.64,0.33,-0.01,0.64,1.29,0.64,0,"Phylogenetic+Spatial: local+Education"
"17366",1886,0.77,0.32,0.15,0.77,1.4,0.77,0,"Phylogenetic+Spatial: local+Education"
"17367",1887,0.51,0.31,-0.1,0.51,1.13,0.51,0,"Phylogenetic+Spatial: local+Education"
"17368",1888,0.52,0.34,-0.14,0.52,1.18,0.52,0,"Phylogenetic+Spatial: local+Education"
"17369",1889,-0.02,0.29,-0.59,-0.02,0.56,-0.02,0,"Phylogenetic+Spatial: local+Education"
"17370",1890,0.06,0.29,-0.52,0.06,0.64,0.06,0,"Phylogenetic+Spatial: local+Education"
"17371",1891,-0.11,0.3,-0.7,-0.11,0.48,-0.11,0,"Phylogenetic+Spatial: local+Education"
"17372",1892,0.04,0.32,-0.58,0.04,0.67,0.04,0,"Phylogenetic+Spatial: local+Education"
"17373",1893,0.12,0.32,-0.51,0.12,0.75,0.12,0,"Phylogenetic+Spatial: local+Education"
"17374",1894,0.43,0.32,-0.19,0.43,1.05,0.42,0,"Phylogenetic+Spatial: local+Education"
"17375",1895,0.35,0.32,-0.27,0.35,0.97,0.35,0,"Phylogenetic+Spatial: local+Education"
"17376",1896,-0.14,0.3,-0.72,-0.14,0.45,-0.14,0,"Phylogenetic+Spatial: local+Education"
"17377",1897,-0.13,0.3,-0.72,-0.13,0.45,-0.13,0,"Phylogenetic+Spatial: local+Education"
"17378",1898,-0.2,0.29,-0.77,-0.2,0.37,-0.2,0,"Phylogenetic+Spatial: local+Education"
"17379",1899,-0.17,0.29,-0.74,-0.17,0.4,-0.17,0,"Phylogenetic+Spatial: local+Education"
"17380",1900,-0.07,0.31,-0.68,-0.07,0.54,-0.07,0,"Phylogenetic+Spatial: local+Education"
"17381",1901,-0.21,0.31,-0.82,-0.21,0.4,-0.21,0,"Phylogenetic+Spatial: local+Education"
"17382",1902,-0.17,0.31,-0.77,-0.17,0.43,-0.17,0,"Phylogenetic+Spatial: local+Education"
"17383",1903,-0.16,0.31,-0.76,-0.16,0.45,-0.16,0,"Phylogenetic+Spatial: local+Education"
"17384",1904,-0.01,0.31,-0.62,-0.02,0.59,-0.02,0,"Phylogenetic+Spatial: local+Education"
"17385",1905,0.09,0.3,-0.51,0.09,0.68,0.09,0,"Phylogenetic+Spatial: local+Education"
"17386",1906,0.34,0.29,-0.22,0.34,0.91,0.34,0,"Phylogenetic+Spatial: local+Education"
"17387",1907,0.43,0.29,-0.14,0.43,1,0.42,0,"Phylogenetic+Spatial: local+Education"
"17388",1908,0.1,0.31,-0.51,0.1,0.7,0.1,0,"Phylogenetic+Spatial: local+Education"
"17389",1909,-0.1,0.33,-0.74,-0.1,0.54,-0.1,0,"Phylogenetic+Spatial: local+Education"
"17390",1910,-0.16,0.33,-0.81,-0.16,0.48,-0.16,0,"Phylogenetic+Spatial: local+Education"
"17391",1911,-0.11,0.29,-0.68,-0.11,0.46,-0.11,0,"Phylogenetic+Spatial: local+Education"
"17392",1912,-0.14,0.29,-0.71,-0.14,0.43,-0.14,0,"Phylogenetic+Spatial: local+Education"
"17393",1913,0.03,0.3,-0.56,0.03,0.61,0.03,0,"Phylogenetic+Spatial: local+Education"
"17394",1914,-0.24,0.29,-0.81,-0.24,0.33,-0.24,0,"Phylogenetic+Spatial: local+Education"
"17395",1915,-0.27,0.29,-0.84,-0.27,0.3,-0.27,0,"Phylogenetic+Spatial: local+Education"
"17396",1916,-0.1,0.33,-0.74,-0.1,0.55,-0.1,0,"Phylogenetic+Spatial: local+Education"
"17397",1917,0.48,0.4,-0.31,0.48,1.26,0.48,0,"Phylogenetic+Spatial: local+Education"
"17398",1918,-0.13,0.39,-0.89,-0.13,0.63,-0.13,0,"Phylogenetic+Spatial: local+Education"
"17399",1919,-0.61,0.39,-1.38,-0.61,0.15,-0.61,0,"Phylogenetic+Spatial: local+Education"
"17400",1920,0.27,0.4,-0.52,0.27,1.05,0.27,0,"Phylogenetic+Spatial: local+Education"
"17401",1921,0.47,0.4,-0.31,0.47,1.25,0.47,0,"Phylogenetic+Spatial: local+Education"
"17402",1922,0.35,0.4,-0.43,0.35,1.12,0.35,0,"Phylogenetic+Spatial: local+Education"
"17403",1923,-0.63,0.41,-1.43,-0.63,0.16,-0.63,0,"Phylogenetic+Spatial: local+Education"
"17404",1924,0.76,0.43,-0.08,0.76,1.6,0.76,0,"Phylogenetic+Spatial: local+Education"
"17405",1925,-0.13,0.42,-0.96,-0.13,0.69,-0.13,0,"Phylogenetic+Spatial: local+Education"
"17406",1926,-0.17,0.32,-0.8,-0.17,0.47,-0.17,0,"Phylogenetic+Spatial: local+Education"
"17407",1927,-0.04,0.32,-0.67,-0.04,0.6,-0.04,0,"Phylogenetic+Spatial: local+Education"
"17408",1928,-0.06,0.32,-0.69,-0.06,0.57,-0.06,0,"Phylogenetic+Spatial: local+Education"
"17409",1929,0.15,0.32,-0.48,0.15,0.79,0.15,0,"Phylogenetic+Spatial: local+Education"
"17410",1930,0.15,0.42,-0.68,0.15,0.97,0.15,0,"Phylogenetic+Spatial: local+Education"
"17411",1931,0,0.38,-0.74,0,0.74,0,0,"Phylogenetic+Spatial: local+Education"
"17412",1932,-0.58,0.38,-1.32,-0.58,0.16,-0.58,0,"Phylogenetic+Spatial: local+Education"
"17413",1933,-0.39,0.35,-1.07,-0.39,0.3,-0.39,0,"Phylogenetic+Spatial: local+Education"
"17414",1934,-0.25,0.35,-0.94,-0.25,0.43,-0.25,0,"Phylogenetic+Spatial: local+Education"
"17415",1935,0.47,0.43,-0.37,0.47,1.31,0.47,0,"Phylogenetic+Spatial: local+Education"
"17416",1936,-0.41,0.37,-1.14,-0.41,0.32,-0.41,0,"Phylogenetic+Spatial: local+Education"
"17417",1937,-0.32,0.37,-1.05,-0.32,0.41,-0.32,0,"Phylogenetic+Spatial: local+Education"
"17418",1938,-0.23,0.38,-0.96,-0.22,0.51,-0.22,0,"Phylogenetic+Spatial: local+Education"
"17419",1939,-0.58,0.38,-1.33,-0.58,0.18,-0.58,0,"Phylogenetic+Spatial: local+Education"
"17420",1940,-0.71,0.39,-1.48,-0.71,0.06,-0.71,0,"Phylogenetic+Spatial: local+Education"
"17421",1941,-0.83,0.42,-1.65,-0.83,-0.02,-0.83,0,"Phylogenetic+Spatial: local+Education"
"17422",1942,0.39,0.41,-0.41,0.39,1.18,0.39,0,"Phylogenetic+Spatial: local+Education"
"17423",1943,0.56,0.39,-0.21,0.56,1.32,0.56,0,"Phylogenetic+Spatial: local+Education"
"17424",1944,0.62,0.39,-0.15,0.62,1.38,0.62,0,"Phylogenetic+Spatial: local+Education"
"17425",1945,-0.93,0.44,-1.78,-0.93,-0.07,-0.93,0,"Phylogenetic+Spatial: local+Education"
"17426",1946,0.03,0.38,-0.7,0.03,0.77,0.03,0,"Phylogenetic+Spatial: local+Education"
"17427",1947,0.14,0.37,-0.6,0.14,0.87,0.14,0,"Phylogenetic+Spatial: local+Education"
"17428",1948,0.48,0.38,-0.26,0.48,1.23,0.48,0,"Phylogenetic+Spatial: local+Education"
"17429",1949,-0.33,0.44,-1.2,-0.33,0.53,-0.33,0,"Phylogenetic+Spatial: local+Education"
"17430",1950,0.73,0.44,-0.13,0.73,1.58,0.73,0,"Phylogenetic+Spatial: local+Education"
"17431",1951,0.25,0.44,-0.61,0.25,1.11,0.25,0,"Phylogenetic+Spatial: local+Education"
"17432",1952,0.01,0.43,-0.83,0.01,0.84,0.01,0,"Phylogenetic+Spatial: local+Education"
"17433",1953,0.15,0.32,-0.48,0.15,0.79,0.15,0,"Phylogenetic+Spatial: local+Education"
"17434",1954,0.31,0.31,-0.3,0.3,0.91,0.3,0,"Phylogenetic+Spatial: local+Education"
"17435",1955,0.23,0.3,-0.35,0.23,0.82,0.23,0,"Phylogenetic+Spatial: local+Education"
"17436",1956,0.21,0.3,-0.38,0.21,0.8,0.21,0,"Phylogenetic+Spatial: local+Education"
"17437",1957,0.08,0.29,-0.49,0.08,0.64,0.08,0,"Phylogenetic+Spatial: local+Education"
"17438",1958,0.08,0.29,-0.48,0.08,0.64,0.08,0,"Phylogenetic+Spatial: local+Education"
