"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0193...6648",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0194...6649",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0195...6650",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0196...6651",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0197...6652",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0198...6653",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0199...6654",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0200...6655",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0201...6656",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0202...6657",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0203...6658",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0204...6659",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0205...6660",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0206...6661",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0207...6662",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0208...6663",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0209...6664",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0210...6665",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0211...6666",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0212...6667",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0213...6668",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0214...6669",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0215...6670",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0216...6671",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0217...6672",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0218...6673",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0219...6674",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0220...6675",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0221...6676",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0222...6677",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0223...6678",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0224...6679",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0225...6680",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0226...6681",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0227...6682",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0228...6683",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0229...6684",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0230...6685",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0231...6686",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0232...6687",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0233...6688",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0234...6689",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0235...6690",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0236...6691",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0237...6692",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0238...6693",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0239...6694",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0240...6695",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0241...6696",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0242...6697",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0243...6698",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0244...6699",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0245...6700",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0246...6701",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0247...6702",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0248...6703",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0249...6704",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0250...6705",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0251...6706",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0252...6707",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0253...6708",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0254...6709",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0255...6710",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0256...6711",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0257...6712",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0258...6713",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0259...6714",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0260...6715",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0261...6716",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0262...6717",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0263...6718",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0264...6719",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0265...6720",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0266...6721",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0267...6722",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0268...6723",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0269...6724",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0270...6725",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0271...6726",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0272...6727",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0273...6728",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0274...6729",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0275...6730",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0276...6731",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0277...6732",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0278...6733",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0279...6734",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0280...6735",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0281...6736",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0282...6737",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0283...6738",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0284...6739",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0285...6740",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0286...6741",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0287...6742",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0288...6743",0.48,0.12,0.25,0.48,0.71,0.48,"Official"
"fitted.Predictor.0289...6744",0.48,0.12,0.25,0.48,0.71,0.48,"Official"
"fitted.Predictor.0290...6745",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0291...6746",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0292...6747",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0293...6748",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0294...6749",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0295...6750",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0296...6751",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0297...6752",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0298...6753",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0299...6754",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0300...6755",0.48,0.12,0.25,0.48,0.71,0.48,"Official"
"fitted.Predictor.0301...6756",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0302...6757",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0303...6758",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0304...6759",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0305...6760",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0306...6761",0.48,0.12,0.25,0.48,0.71,0.48,"Official"
"fitted.Predictor.0307...6762",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0308...6763",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0309...6764",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0310...6765",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0311...6766",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0312...6767",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0313...6768",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0314...6769",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0315...6770",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0316...6771",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0317...6772",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0318...6773",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0319...6774",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0320...6775",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0321...6776",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0322...6777",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0323...6778",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0324...6779",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0325...6780",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0326...6781",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0327...6782",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0328...6783",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0329...6784",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0330...6785",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0331...6786",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0332...6787",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0333...6788",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0334...6789",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0335...6790",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0336...6791",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0337...6792",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0338...6793",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0339...6794",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0340...6795",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0341...6796",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0342...6797",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0343...6798",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0344...6799",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0345...6800",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0346...6801",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0347...6802",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0348...6803",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0349...6804",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0350...6805",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0351...6806",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0352...6807",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0353...6808",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0354...6809",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0355...6810",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0356...6811",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0357...6812",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0358...6813",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0359...6814",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0360...6815",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0361...6816",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0362...6817",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0363...6818",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0364...6819",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0365...6820",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0366...6821",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0367...6822",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0368...6823",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0369...6824",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0370...6825",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0371...6826",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0372...6827",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0373...6828",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0374...6829",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0375...6830",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0376...6831",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0377...6832",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0378...6833",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0379...6834",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0380...6835",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0381...6836",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0382...6837",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0383...6838",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0384...6839",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0385...6840",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0386...6841",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0387...6842",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0388...6843",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0389...6844",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0390...6845",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0391...6846",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0392...6847",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0393...6848",0.48,0.12,0.25,0.48,0.71,0.48,"Official"
"fitted.Predictor.0394...6849",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0395...6850",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0396...6851",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0397...6852",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0398...6853",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0399...6854",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0400...6855",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0401...6856",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0402...6857",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0403...6858",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0404...6859",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0405...6860",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0406...6861",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0407...6862",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0408...6863",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0409...6864",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0410...6865",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0411...6866",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0412...6867",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0413...6868",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0414...6869",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0415...6870",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0416...6871",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0417...6872",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0418...6873",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0419...6874",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0420...6875",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0421...6876",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0422...6877",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0423...6878",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0424...6879",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0425...6880",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0426...6881",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0427...6882",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0428...6883",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0429...6884",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0430...6885",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0431...6886",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0432...6887",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0433...6888",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0434...6889",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0435...6890",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0436...6891",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0437...6892",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0438...6893",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0439...6894",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0440...6895",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0441...6896",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0442...6897",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0443...6898",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0444...6899",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0445...6900",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0446...6901",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0447...6902",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0448...6903",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0449...6904",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0450...6905",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0451...6906",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0452...6907",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0453...6908",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0454...6909",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0455...6910",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0456...6911",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0457...6912",0.48,0.12,0.25,0.48,0.71,0.48,"Official"
"fitted.Predictor.0458...6913",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0459...6914",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0460...6915",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0461...6916",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0462...6917",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0463...6918",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0464...6919",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0465...6920",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0466...6921",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0467...6922",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0468...6923",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0469...6924",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0470...6925",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0471...6926",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0472...6927",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0473...6928",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0474...6929",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0475...6930",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0476...6931",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
"fitted.Predictor.0477...6932",-0.03,0.03,-0.08,-0.03,0.03,-0.03,"Official"
