"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0169...9052",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0170...9053",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0171...9054",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0172...9055",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0173...9056",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0174...9057",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0175...9058",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0176...9059",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0177...9060",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0178...9061",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0179...9062",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0180...9063",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0181...9064",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0182...9065",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0183...9066",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0184...9067",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0185...9068",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0186...9069",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0187...9070",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0188...9071",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0189...9072",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0190...9073",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0191...9074",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0192...9075",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0193...9076",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0194...9077",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0195...9078",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0196...9079",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0197...9080",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0198...9081",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0199...9082",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0200...9083",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0201...9084",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0202...9085",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0203...9086",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0204...9087",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0205...9088",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0206...9089",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0207...9090",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0208...9091",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0209...9092",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0210...9093",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0211...9094",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0212...9095",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0213...9096",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0214...9097",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0215...9098",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0216...9099",-0.01,0.04,-0.09,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0217...9100",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0218...9101",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0219...9102",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0220...9103",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0221...9104",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0222...9105",-0.08,0.17,-0.42,-0.08,0.25,-0.08,"Neighbours"
"fitted.Predictor.0223...9106",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0224...9107",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0225...9108",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0226...9109",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0227...9110",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0228...9111",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0229...9112",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0230...9113",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0231...9114",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0232...9115",-0.06,0.12,-0.29,-0.06,0.18,-0.06,"Neighbours"
"fitted.Predictor.0233...9116",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0234...9117",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0235...9118",-0.01,0.05,-0.1,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0236...9119",-0.03,0.07,-0.16,-0.03,0.11,-0.03,"Neighbours"
"fitted.Predictor.0237...9120",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0238...9121",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0239...9122",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0240...9123",-0.02,0.07,-0.15,-0.02,0.11,-0.02,"Neighbours"
"fitted.Predictor.0241...9124",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0242...9125",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0243...9126",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0244...9127",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0245...9128",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0246...9129",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0247...9130",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0248...9131",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0249...9132",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0250...9133",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0251...9134",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0252...9135",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0253...9136",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0254...9137",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0255...9138",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0256...9139",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0257...9140",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0258...9141",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0259...9142",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0260...9143",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0261...9144",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0262...9145",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0263...9146",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0264...9147",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0265...9148",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0266...9149",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0267...9150",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0268...9151",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0269...9152",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0270...9153",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0271...9154",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0272...9155",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0273...9156",-0.02,0.06,-0.13,-0.02,0.09,-0.02,"Neighbours"
"fitted.Predictor.0274...9157",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0275...9158",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0276...9159",-0.02,0.06,-0.13,-0.02,0.09,-0.02,"Neighbours"
"fitted.Predictor.0277...9160",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0278...9161",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0279...9162",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0280...9163",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0281...9164",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0282...9165",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0283...9166",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0284...9167",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0285...9168",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0286...9169",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0287...9170",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0288...9171",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0289...9172",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0290...9173",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0291...9174",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0292...9175",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0293...9176",-0.01,0.04,-0.09,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0294...9177",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0295...9178",-0.08,0.17,-0.42,-0.08,0.25,-0.08,"Neighbours"
"fitted.Predictor.0296...9179",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0297...9180",-0.05,0.12,-0.28,-0.05,0.18,-0.05,"Neighbours"
"fitted.Predictor.0298...9181",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0299...9182",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0300...9183",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0301...9184",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0302...9185",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0303...9186",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0304...9187",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0305...9188",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0306...9189",-0.06,0.12,-0.29,-0.06,0.18,-0.06,"Neighbours"
"fitted.Predictor.0307...9190",-0.02,0.06,-0.14,-0.02,0.1,-0.02,"Neighbours"
"fitted.Predictor.0308...9191",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0309...9192",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0310...9193",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0311...9194",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0312...9195",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0313...9196",-0.06,0.12,-0.29,-0.06,0.18,-0.06,"Neighbours"
"fitted.Predictor.0314...9197",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0315...9198",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0316...9199",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0317...9200",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0318...9201",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0319...9202",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0320...9203",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0321...9204",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0322...9205",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0323...9206",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0324...9207",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0325...9208",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0326...9209",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0327...9210",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0328...9211",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0329...9212",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0330...9213",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0331...9214",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0332...9215",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0333...9216",-0.01,0.05,-0.1,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0334...9217",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0335...9218",-0.03,0.08,-0.19,-0.03,0.13,-0.03,"Neighbours"
"fitted.Predictor.0336...9219",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0337...9220",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0338...9221",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0339...9222",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0340...9223",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0341...9224",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0342...9225",-0.01,0.05,-0.11,-0.01,0.09,-0.01,"Neighbours"
"fitted.Predictor.0343...9226",-0.04,0.09,-0.22,-0.04,0.14,-0.04,"Neighbours"
"fitted.Predictor.0344...9227",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0345...9228",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0346...9229",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0347...9230",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0348...9231",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0349...9232",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0350...9233",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0351...9234",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0352...9235",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0353...9236",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0354...9237",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0355...9238",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0356...9239",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0357...9240",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0358...9241",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0359...9242",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0360...9243",0,0.04,-0.08,0,0.07,0,"Neighbours"
"fitted.Predictor.0361...9244",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0362...9245",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0363...9246",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0364...9247",-0.01,0.04,-0.09,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0365...9248",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0366...9249",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0367...9250",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0368...9251",-0.03,0.07,-0.16,-0.03,0.11,-0.03,"Neighbours"
"fitted.Predictor.0369...9252",-0.01,0.05,-0.1,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0370...9253",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0371...9254",-0.01,0.04,-0.09,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0372...9255",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0373...9256",0,0.04,-0.08,0,0.07,0,"Neighbours"
"fitted.Predictor.0374...9257",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0375...9258",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0376...9259",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0377...9260",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0378...9261",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0379...9262",-0.02,0.06,-0.14,-0.02,0.1,-0.02,"Neighbours"
"fitted.Predictor.0380...9263",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0381...9264",-0.02,0.06,-0.14,-0.02,0.1,-0.02,"Neighbours"
"fitted.Predictor.0382...9265",-0.03,0.08,-0.19,-0.03,0.13,-0.03,"Neighbours"
"fitted.Predictor.0383...9266",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0384...9267",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0385...9268",-0.07,0.15,-0.38,-0.07,0.23,-0.07,"Neighbours"
"fitted.Predictor.0386...9269",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0387...9270",0,0.03,-0.07,0,0.07,0,"Neighbours"
"fitted.Predictor.0388...9271",-0.02,0.06,-0.13,-0.02,0.09,-0.02,"Neighbours"
"fitted.Predictor.0389...9272",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0390...9273",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0391...9274",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0392...9275",0,0.04,-0.08,0,0.07,0,"Neighbours"
"fitted.Predictor.0393...9276",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0394...9277",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0395...9278",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0396...9279",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0397...9280",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0398...9281",-0.01,0.05,-0.1,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0399...9282",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0400...9283",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0401...9284",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0402...9285",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0403...9286",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0404...9287",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0405...9288",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0406...9289",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0407...9290",-0.01,0.05,-0.1,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0408...9291",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0409...9292",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0410...9293",0,0.04,-0.08,0,0.07,0,"Neighbours"
"fitted.Predictor.0411...9294",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0412...9295",-0.03,0.08,-0.19,-0.03,0.13,-0.03,"Neighbours"
"fitted.Predictor.0413...9296",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0414...9297",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0415...9298",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0416...9299",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0417...9300",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0418...9301",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0419...9302",-0.01,0.05,-0.11,-0.01,0.09,-0.01,"Neighbours"
"fitted.Predictor.0420...9303",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0421...9304",-0.03,0.08,-0.18,-0.03,0.12,-0.03,"Neighbours"
"fitted.Predictor.0422...9305",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0423...9306",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0424...9307",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0425...9308",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0426...9309",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0427...9310",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0428...9311",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0429...9312",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0430...9313",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0431...9314",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0432...9315",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0433...9316",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0434...9317",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0435...9318",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0436...9319",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0437...9320",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0438...9321",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0439...9322",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0440...9323",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0441...9324",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0442...9325",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0443...9326",-0.03,0.08,-0.18,-0.03,0.12,-0.03,"Neighbours"
"fitted.Predictor.0444...9327",0.01,0.03,-0.05,0.01,0.06,0.01,"Neighbours"
"fitted.Predictor.0445...9328",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0446...9329",0.03,0.04,-0.05,0.03,0.1,0.03,"Neighbours"
"fitted.Predictor.0447...9330",0.02,0.04,-0.05,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0448...9331",-0.01,0.04,-0.09,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0449...9332",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0450...9333",0,0.04,-0.08,0,0.07,0,"Neighbours"
"fitted.Predictor.0451...9334",0,0.03,-0.06,0,0.06,0,"Neighbours"
"fitted.Predictor.0452...9335",-0.01,0.04,-0.09,-0.01,0.08,-0.01,"Neighbours"
"fitted.Predictor.0453...9336",0.02,0.03,-0.04,0.02,0.08,0.02,"Neighbours"
"fitted.Predictor.0454...9337",0.01,0.03,-0.04,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0455...9338",0,0.03,-0.05,0,0.06,0,"Neighbours"
