"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.1216...7676",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1217...7677",0.01,0.04,-0.06,0.01,0.09,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1218...7678",0.01,0.04,-0.08,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1219...7679",0.04,0.03,-0.02,0.04,0.09,0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1220...7680",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1221...7681",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1222...7682",0.03,0.03,-0.02,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1223...7683",0.01,0.04,-0.06,0.01,0.09,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1224...7684",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1225...7685",0.03,0.03,-0.03,0.03,0.08,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1226...7686",0.03,0.06,-0.08,0.03,0.14,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1227...7687",0.03,0.03,-0.02,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1228...7688",0.02,0.04,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1229...7689",0.18,0.25,-0.3,0.18,0.66,0.18,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1230...7690",0.05,0.04,-0.03,0.05,0.12,0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1231...7691",0.03,0.03,-0.03,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1232...7692",0.02,0.03,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1233...7693",0.02,0.03,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1234...7694",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1235...7695",0.03,0.03,-0.03,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1236...7696",0.01,0.05,-0.09,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1237...7697",0,0.06,-0.11,0,0.11,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1238...7698",0.01,0.04,-0.07,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1239...7699",0.01,0.05,-0.09,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1240...7700",0.01,0.05,-0.08,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1241...7701",0.01,0.05,-0.09,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1242...7702",0.01,0.05,-0.08,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1243...7703",0.03,0.03,-0.02,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1244...7704",0.07,0.06,-0.06,0.07,0.19,0.07,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1245...7705",0.02,0.04,-0.06,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1246...7706",0.02,0.04,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1247...7707",0.03,0.03,-0.02,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1248...7708",0.04,0.03,-0.02,0.04,0.09,0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1249...7709",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1250...7710",0.03,0.03,-0.03,0.03,0.08,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1251...7711",0,0.06,-0.11,0,0.11,0,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1252...7712",0.03,0.03,-0.03,0.03,0.08,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1253...7713",0.01,0.04,-0.07,0.01,0.09,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1254...7714",0.02,0.04,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1255...7715",0.03,0.03,-0.02,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1256...7716",0.02,0.04,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1257...7717",0.01,0.04,-0.07,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1258...7718",0.02,0.03,-0.03,0.02,0.08,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1259...7719",0.04,0.03,-0.02,0.04,0.1,0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1260...7720",0.05,0.04,-0.03,0.05,0.12,0.05,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1261...7721",0.01,0.04,-0.08,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1262...7722",0.02,0.04,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1263...7723",0.01,0.05,-0.09,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1264...7724",0.01,0.04,-0.06,0.01,0.09,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1265...7725",0.01,0.04,-0.07,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1266...7726",0.01,0.04,-0.08,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1267...7727",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1268...7728",0.02,0.03,-0.03,0.02,0.08,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1269...7729",0.03,0.03,-0.03,0.03,0.08,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1270...7730",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1271...7731",0.02,0.03,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1272...7732",0.01,0.05,-0.09,0.01,0.1,0.01,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1273...7733",0.04,0.03,-0.02,0.04,0.09,0.04,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1274...7734",0.03,0.03,-0.02,0.03,0.09,0.03,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.1275...7735",0.02,0.04,-0.05,0.02,0.09,0.02,"L1 speakers (linear)+L2 proportion (linear)"
