"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.016...730",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.017...731",0.13,0.08,-0.03,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.018...732",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.019...733",0.14,0.08,-0.01,0.14,0.29,0.14,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.020...734",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.021...735",0.09,0.09,-0.1,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.022...736",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.023...737",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.024...738",0.14,0.08,-0.01,0.14,0.29,0.14,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.025...739",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.026...740",0.14,0.08,-0.01,0.14,0.29,0.14,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.027...741",0.1,0.09,-0.07,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.028...742",0.09,0.09,-0.1,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.029...743",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.030...744",0.11,0.08,-0.05,0.11,0.28,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.031...745",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.032...746",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.033...747",0.15,0.08,0,0.15,0.3,0.15,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.034...748",0.08,0.1,-0.1,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.035...749",0.08,0.1,-0.1,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.036...750",0.09,0.09,-0.1,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.037...751",0.11,0.08,-0.06,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.038...752",0.11,0.08,-0.06,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.039...753",0.1,0.09,-0.07,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.040...754",0.11,0.08,-0.05,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.041...755",0.1,0.09,-0.07,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.042...756",0.13,0.08,-0.03,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.043...757",0.14,0.08,-0.01,0.14,0.29,0.14,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.044...758",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.045...759",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.046...760",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.047...761",0.11,0.09,-0.06,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.048...762",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.049...763",0.09,0.09,-0.1,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.050...764",0.09,0.09,-0.1,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.051...765",0.13,0.08,-0.02,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.052...766",0.21,0.09,0.03,0.21,0.39,0.21,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.053...767",0.11,0.08,-0.05,0.11,0.28,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.054...768",0.14,0.08,-0.01,0.14,0.29,0.14,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.055...769",0.13,0.08,-0.02,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.056...770",0.13,0.08,-0.02,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.057...771",0.18,0.08,0.02,0.18,0.34,0.18,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.058...772",0.2,0.09,0.03,0.2,0.38,0.2,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.059...773",0.08,0.1,-0.12,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.060...774",0.08,0.1,-0.12,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.061...775",0.19,0.08,0.03,0.19,0.35,0.19,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.062...776",0.14,0.08,0,0.14,0.29,0.14,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.063...777",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.064...778",0.11,0.08,-0.05,0.11,0.28,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.065...779",0.08,0.1,-0.1,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.066...780",0.16,0.08,0.01,0.16,0.31,0.16,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.067...781",0.13,0.08,-0.02,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.068...782",0.11,0.08,-0.06,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.069...783",0.21,0.09,0.03,0.21,0.39,0.21,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.070...784",0.08,0.1,-0.1,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.071...785",0.34,0.18,-0.01,0.34,0.69,0.34,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.072...786",0.38,0.21,-0.04,0.38,0.81,0.38,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.073...787",0.39,0.22,-0.04,0.39,0.82,0.39,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.074...788",0.17,0.08,0.02,0.17,0.33,0.17,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.075...789",0.42,0.24,-0.06,0.42,0.9,0.42,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.076...790",0.23,0.11,0.03,0.23,0.44,0.23,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.077...791",0.17,0.08,0.02,0.17,0.33,0.17,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.078...792",0.17,0.08,0.02,0.17,0.33,0.17,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.079...793",0.11,0.08,-0.05,0.11,0.28,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.080...794",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.081...795",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.082...796",0.16,0.08,0.01,0.16,0.31,0.16,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.083...797",0.08,0.1,-0.12,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.084...798",0.09,0.09,-0.08,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.085...799",0.11,0.08,-0.05,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.086...800",0.11,0.08,-0.06,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.087...801",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.088...802",0.09,0.09,-0.08,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.089...803",0.22,0.1,0.03,0.22,0.41,0.22,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.090...804",0.26,0.12,0.02,0.26,0.5,0.26,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.091...805",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.092...806",0.27,0.13,0.02,0.27,0.53,0.27,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.093...807",0.35,0.19,-0.02,0.35,0.73,0.35,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.094...808",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.095...809",0.46,0.28,-0.08,0.46,1,0.46,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.096...810",0.12,0.08,-0.04,0.12,0.28,0.12,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.097...811",0.13,0.08,-0.03,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.098...812",0.3,0.15,0,0.3,0.6,0.3,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.099...813",0.14,0.08,-0.01,0.14,0.29,0.14,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.100...814",0.38,0.21,-0.04,0.38,0.8,0.38,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.101...815",0.34,0.18,-0.02,0.34,0.7,0.34,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.102...816",0.34,0.18,-0.01,0.34,0.69,0.34,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.103...817",0.17,0.08,0.02,0.17,0.32,0.17,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.104...818",0.12,0.08,-0.04,0.12,0.28,0.12,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.105...819",0.13,0.08,-0.02,0.13,0.29,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.106...820",0.13,0.08,-0.02,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.107...821",0.43,0.26,-0.07,0.43,0.94,0.43,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.108...822",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.109...823",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.110...824",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.111...825",0.09,0.09,-0.1,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.112...826",0.09,0.09,-0.08,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.113...827",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.114...828",0.13,0.08,-0.02,0.13,0.28,0.13,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.115...829",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.116...830",0.1,0.09,-0.08,0.1,0.27,0.1,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.117...831",0.09,0.09,-0.09,0.09,0.27,0.09,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.118...832",0.08,0.1,-0.11,0.08,0.27,0.08,"L1_log10:L2 proportion (linear)"
"fitted.Predictor.119...833",0.11,0.09,-0.06,0.11,0.27,0.11,"L1_log10:L2 proportion (linear)"
