"","model","x for sp_id","y for sp_id"
"165","Phylogenetic+Spatial: regional",1.60602450065727,0.468172616953103
"166","Phylogenetic+Spatial: regional",1.72631925577713,0.380723614401354
"167","Phylogenetic+Spatial: regional",1.87943065241456,0.288819157571188
"168","Phylogenetic+Spatial: regional",2.09214537699537,0.193693453801253
"169","Phylogenetic+Spatial: regional",2.4558559872544,0.095875533081609
"170","Phylogenetic+Spatial: regional",2.82456117628168,0.0467862076865624
"171","Phylogenetic+Spatial: regional",3.32441422670441,0.0179552177896145
"172","Phylogenetic+Spatial: regional",4.6757006567288,0.00158121487430503
"173","Phylogenetic+Spatial: regional",6.20012960179705,0.00013715059293271
"174","Phylogenetic+Spatial: regional",7.92275976155676,1.19103146793569e-05
"175","Phylogenetic+Areal",NA,NA
